0.300000,4.000000,18.047569
0.300000,5.000000,11.996695
0.300000,6.000000,8.652199
0.300000,7.000000,6.601361
0.300000,8.000000,5.248392
0.300000,9.000000,4.306003
0.300000,10.000000,3.621491
0.400000,4.000000,17.832466
0.400000,5.000000,11.830104
0.400000,6.000000,8.517013
0.400000,7.000000,6.488406
0.400000,8.000000,5.152200
0.400000,9.000000,4.223065
0.400000,10.000000,3.548728
0.500000,4.000000,17.613602
0.500000,5.000000,11.645289
0.500000,6.000000,8.352942
0.500000,7.000000,6.338035
0.500000,8.000000,5.009404
0.500000,9.000000,4.085157
0.500000,10.000000,3.415356
0.600000,4.000000,17.682351
0.600000,5.000000,11.701051
0.600000,6.000000,8.398354
0.600000,7.000000,6.369747
0.600000,8.000000,5.033082
0.600000,9.000000,4.103389
0.600000,10.000000,3.429051
0.700000,4.000000,17.858364
0.700000,5.000000,11.846717
0.700000,6.000000,8.513254
0.700000,7.000000,6.467836
0.700000,8.000000,5.118957
0.700000,9.000000,4.179864
0.700000,10.000000,3.497813
0.800000,4.000000,18.088012
0.800000,5.000000,12.027764
0.800000,6.000000,8.662339
0.800000,7.000000,6.597165
0.800000,8.000000,5.233481
0.800000,9.000000,4.282540
0.800000,10.000000,3.591169
0.900000,4.000000,18.353044
0.900000,5.000000,12.229005
0.900000,6.000000,8.833147
0.900000,7.000000,6.745764
0.900000,8.000000,5.365506
0.900000,9.000000,4.401553
0.900000,10.000000,3.699734
1.000000,4.000000,18.627113
1.000000,5.000000,12.448714
1.000000,6.000000,9.019546
1.000000,7.000000,6.908472
1.000000,8.000000,5.510105
1.000000,9.000000,4.532340
1.000000,10.000000,3.819113
