8.0,0.1,nan
8.1,0.1,nan
8.2,0.1,nan
8.3,0.1,nan
8.4,0.1,281.72318848424743
8.5,0.1,nan
8.6,0.1,nan
8.7,0.1,34.8227036719933
8.8,0.1,30.99139250333081
8.9,0.1,28.073366266479724
9.0,0.1,26.432255978634817
9.1,0.1,nan
9.2,0.1,61.66164904641545
9.3,0.1,25.093115546535724
9.4,0.1,nan
9.5,0.1,23.93673863993058
9.6,0.1,nan
9.7,0.1,nan
9.8,0.1,nan
9.9,0.1,22.36315443699835
10.0,0.1,22.211704781994502
8.0,0.11,28.84937880510705
8.1,0.11,27.551478053616492
8.2,0.11,26.788224192872644
8.3,0.11,24.989140537238985
8.4,0.11,23.617548013568012
8.5,0.11,23.122304130391782
8.6,0.11,22.653349355146155
8.7,0.11,22.182654120823823
8.8,0.11,21.750111696376337
8.9,0.11,21.353724895349266
9.0,0.11,20.99799616271519
9.1,0.11,20.71037367242778
9.2,0.11,20.56835939423256
9.3,0.11,19.845762541969446
9.4,0.11,19.07893767052928
9.5,0.11,18.85732782568278
9.6,0.11,18.662811541396767
9.7,0.11,18.46040177870171
9.8,0.11,18.299517840809383
9.9,0.11,18.211576524948935
10.0,0.11,17.606813715062422
8.0,0.12,20.830291005433082
8.1,0.12,20.449134582587096
8.2,0.12,20.102277646279973
8.3,0.12,19.77072903988357
8.4,0.12,19.481164204627365
8.5,0.12,19.336503705250145
8.6,0.12,19.3911552304272
8.7,0.12,18.127740349442146
8.8,0.12,17.86407362595943
8.9,0.12,17.67984031010808
9.0,0.12,17.51279666277763
9.1,0.12,17.39434440437032
9.2,0.12,17.37815878450743
9.3,0.12,16.720640190391354
9.4,0.12,16.600758886845906
9.5,0.12,16.536360703174513
9.6,0.12,16.33360184392019
9.7,0.12,16.069950514671284
9.8,0.12,15.99822673884805
9.9,0.12,15.68325649798817
10.0,0.12,15.406710174046246
8.0,0.13,18.359131206410066
8.1,0.13,17.379276742560513
8.2,0.13,17.064204257008512
8.3,0.13,16.898235450462245
8.4,0.13,16.766783227316044
8.5,0.13,16.690997449190647
8.6,0.13,16.329425746124283
8.7,0.13,16.089409225807756
8.8,0.13,16.01584707560778
8.9,0.13,15.909921712486438
9.0,0.13,15.610702504787078
9.1,0.13,15.463311076266008
9.2,0.13,15.234108123834575
9.3,0.13,14.86484263474298
9.4,0.13,14.42679465093694
9.5,0.13,13.9271765211609
9.6,0.13,13.489241138391204
9.7,0.13,13.134591113993023
9.8,0.13,12.831658896637817
9.9,0.13,12.61441619074414
10.0,0.13,12.446275543661509
8.0,0.14,18.359131206410066
8.1,0.14,17.379276742560513
8.2,0.14,17.064204257008512
8.3,0.14,16.898235450462245
8.4,0.14,16.766783227316044
8.5,0.14,16.690997449190647
8.6,0.14,16.329425746124283
8.7,0.14,16.089409225807756
8.8,0.14,16.01584707560778
