8.000000,0.100000,999.000000
8.100000,0.100000,999.000000
8.200000,0.100000,999.000000
8.300000,0.100000,999.000000
8.400000,0.100000,999.000000
8.500000,0.100000,999.000000
8.600000,0.100000,999.000000
8.700000,0.100000,999.000000
8.800000,0.100000,999.000000
8.900000,0.100000,999.000000
9.000000,0.100000,999.000000
9.100000,0.100000,999.000000
9.200000,0.100000,999.000000
9.300000,0.100000,999.000000
9.400000,0.100000,999.000000
9.500000,0.100000,999.000000
9.600000,0.100000,999.000000
9.700000,0.100000,999.000000
9.800000,0.100000,999.000000
9.900000,0.100000,999.000000
10.000000,0.100000,999.000000
8.000000,0.110000,999.000000
8.100000,0.110000,999.000000
8.200000,0.110000,999.000000
8.300000,0.110000,999.000000
8.400000,0.110000,999.000000
8.500000,0.110000,999.000000
8.600000,0.110000,999.000000
8.700000,0.110000,999.000000
8.800000,0.110000,999.000000
8.900000,0.110000,999.000000
9.000000,0.110000,999.000000
9.100000,0.110000,999.000000
9.200000,0.110000,999.000000
9.300000,0.110000,999.000000
9.400000,0.110000,999.000000
9.500000,0.110000,999.000000
9.600000,0.110000,999.000000
9.700000,0.110000,999.000000
9.800000,0.110000,999.000000
9.900000,0.110000,999.000000
10.000000,0.110000,999.000000
8.000000,0.120000,999.000000
8.100000,0.120000,999.000000
8.200000,0.120000,999.000000
8.300000,0.120000,999.000000
8.400000,0.120000,999.000000
8.500000,0.120000,999.000000
8.600000,0.120000,999.000000
8.700000,0.120000,999.000000
8.800000,0.120000,999.000000
8.900000,0.120000,999.000000
9.000000,0.120000,999.000000
9.100000,0.120000,999.000000
9.200000,0.120000,999.000000
9.300000,0.120000,999.000000
9.400000,0.120000,999.000000
9.500000,0.120000,999.000000
9.600000,0.120000,999.000000
9.700000,0.120000,999.000000
9.800000,0.120000,999.000000
9.900000,0.120000,999.000000
10.000000,0.120000,999.000000
8.000000,0.130000,999.000000
8.100000,0.130000,999.000000
8.200000,0.130000,999.000000
8.300000,0.130000,999.000000
8.400000,0.130000,999.000000
8.500000,0.130000,999.000000
8.600000,0.130000,999.000000
8.700000,0.130000,999.000000
8.800000,0.130000,999.000000
8.900000,0.130000,999.000000
9.000000,0.130000,999.000000
9.100000,0.130000,999.000000
9.200000,0.130000,999.000000
9.300000,0.130000,999.000000
9.400000,0.130000,999.000000
9.500000,0.130000,999.000000
9.600000,0.130000,999.000000
9.700000,0.130000,999.000000
9.800000,0.130000,999.000000
9.900000,0.130000,999.000000
10.000000,0.130000,999.000000
8.000000,0.140000,4.155945
8.100000,0.140000,4.057225
8.200000,0.140000,3.962057
8.300000,0.140000,3.870272
8.400000,0.140000,3.781710
8.500000,0.140000,3.696204
8.600000,0.140000,3.613649
8.700000,0.140000,3.533893
8.800000,0.140000,3.456810
8.900000,0.140000,3.382282
9.000000,0.140000,3.310196
9.100000,0.140000,3.240446
9.200000,0.140000,3.172932
9.300000,0.140000,3.107543
9.400000,0.140000,3.044220
9.500000,0.140000,999.000000
9.600000,0.140000,999.000000
9.700000,0.140000,999.000000
9.800000,0.140000,999.000000
9.900000,0.140000,999.000000
10.000000,0.140000,999.000000
8.000000,0.150000,4.159554
8.100000,0.150000,4.060800
8.200000,0.150000,3.965576
8.300000,0.150000,3.873758
8.400000,0.150000,3.785144
8.500000,0.150000,3.699625
8.600000,0.150000,3.617019
8.700000,0.150000,3.537233
8.800000,0.150000,3.460101
8.900000,0.150000,3.385544
9.000000,0.150000,3.313412
9.100000,0.150000,3.243634
9.200000,0.150000,3.176076
9.300000,0.150000,3.110676
9.400000,0.150000,3.047327
9.500000,0.150000,2.985927
9.600000,0.150000,2.926428
9.700000,0.150000,2.868722
9.800000,0.150000,2.812766
9.900000,0.150000,2.758461
10.000000,0.150000,2.705770
8.000000,0.160000,4.163913
8.100000,0.160000,4.065088
8.200000,0.160000,3.969819
8.300000,0.160000,3.877935
8.400000,0.160000,3.789277
8.500000,0.160000,3.703695
8.600000,0.160000,3.621069
8.700000,0.160000,3.541223
8.800000,0.160000,3.464052
8.900000,0.160000,3.389437
9.000000,0.160000,3.317266
9.100000,0.160000,3.247434
9.200000,0.160000,3.179858
9.300000,0.160000,3.114404
9.400000,0.160000,3.051004
9.500000,0.160000,2.989570
9.600000,0.160000,2.930021
9.700000,0.160000,2.872299
9.800000,0.160000,2.816296
9.900000,0.160000,2.761959
10.000000,0.160000,2.709222
8.000000,0.170000,4.170059
8.100000,0.170000,4.071167
8.200000,0.170000,3.975831
8.300000,0.170000,3.883881
8.400000,0.170000,3.795135
8.500000,0.170000,3.709491
8.600000,0.170000,3.626782
8.700000,0.170000,3.546876
8.800000,0.170000,3.469647
8.900000,0.170000,3.394975
9.000000,0.170000,3.322727
9.100000,0.170000,3.252840
9.200000,0.170000,3.185192
9.300000,0.170000,3.119686
9.400000,0.170000,3.056234
9.500000,0.170000,2.994731
9.600000,0.170000,2.935133
9.700000,0.170000,2.877346
9.800000,0.170000,2.821296
9.900000,0.170000,2.766913
10.000000,0.170000,2.714131
8.000000,0.180000,4.178165
8.100000,0.180000,4.079155
8.200000,0.180000,3.983732
8.300000,0.180000,3.891669
8.400000,0.180000,3.802865
8.500000,0.180000,3.717113
8.600000,0.180000,3.634325
8.700000,0.180000,3.554316
8.800000,0.180000,3.477011
8.900000,0.180000,3.402241
9.000000,0.180000,3.329942
9.100000,0.180000,3.259960
9.200000,0.180000,3.192242
9.300000,0.180000,3.126647
9.400000,0.180000,3.063128
9.500000,0.180000,3.001557
9.600000,0.180000,2.941896
9.700000,0.180000,2.884025
9.800000,0.180000,2.827913
9.900000,0.180000,2.773450
10.000000,0.180000,2.720610
8.000000,0.190000,4.187791
8.100000,0.190000,4.088673
8.200000,0.190000,3.993116
8.300000,0.190000,3.900952
8.400000,0.190000,3.812021
8.500000,0.190000,3.726200
8.600000,0.190000,3.643291
8.700000,0.190000,3.563189
8.800000,0.190000,3.485768
8.900000,0.190000,3.410909
9.000000,0.190000,3.338499
9.100000,0.190000,3.268432
